num_messages,num_messages,summary_len_words,total_words,avg_message_words,contains_urgent,contains_meeting,has_zoom,url_count,avg_sentiment
4,4,87,913,228.25,0,0,0,0,0.954825
7,7,93,376,53.714285714285715,1,0,0,0,0.007866666666666688
4,4,109,96,24.0,0,0,0,0,0.59325
4,4,85,1299,324.75,0,0,0,0,0.984425
4,4,53,232,58.0,0,1,0,0,0.8957
5,5,86,1433,286.6,0,1,0,0,0.98002
9,9,77,269,29.88888888888889,0,0,0,0,0.46765555555555555
10,10,74,1036,103.6,0,0,0,0,0.38486999999999993
4,4,44,102,25.5,0,0,0,0,0.29064999999999996
4,4,66,24,6.0,0,0,0,0,0.29410000000000003
5,5,80,2614,522.8,1,0,0,0,0.32166
4,4,66,253,63.25,0,0,0,0,0.373775
4,4,100,818,204.5,0,1,0,0,0.49605
5,5,95,178,35.6,0,0,0,0,0.1262
4,4,54,638,159.5,0,1,0,0,0.895675
4,4,68,187,46.75,0,0,0,0,0.10194999999999999
6,6,55,107,17.833333333333332,0,0,0,0,0.31015
4,4,74,124,31.0,0,0,0,0,-0.047549999999999995
5,5,45,656,131.2,0,0,0,0,0.2525
4,4,101,3383,845.75,0,1,0,0,0.999125
9,9,61,1997,221.88888888888889,0,1,0,0,0.835388888888889
8,8,90,9111,1138.875,1,0,0,0,0.9933875000000001
4,4,44,5,1.25,0,0,0,0,0.06743333333333333
4,4,76,644,161.0,0,1,0,0,0.743
4,4,77,56,14.0,0,1,0,0,0.19125
9,9,82,1457,161.88888888888889,1,0,0,0,0.5438666666666667
6,6,88,1807,301.1666666666667,0,0,0,0,0.46163333333333334
4,4,45,419,104.75,1,1,0,0,0.770675
7,7,57,947,135.28571428571428,1,0,0,0,0.4537285714285714
6,6,76,1253,208.83333333333334,0,0,0,0,0.6614
4,4,120,1461,365.25,1,1,0,0,0.92955
8,8,101,543,67.875,1,1,0,0,0.5917875
4,4,93,1372,343.0,0,0,0,0,0.997225
4,4,89,801,200.25,0,0,0,0,0.8883500000000001
4,4,49,91,22.75,0,0,0,0,0.40207499999999996
4,4,103,340,85.0,0,0,0,0,0.0036499999999999866
4,4,76,445,111.25,0,0,0,0,0.0
4,4,68,15,3.75,0,0,0,0,-0.0193
8,8,65,1797,224.625,0,0,0,0,0.93105
10,10,76,3,0.3,0,0,0,0,0.0
4,4,103,138,34.5,0,0,0,0,0.6187666666666666
4,4,51,32,8.0,0,0,0,0,0.23875
5,5,71,107,21.4,0,0,0,0,0.5452199999999999
5,5,81,0,0.0,0,0,0,0,0.0
4,4,82,223,55.75,0,1,0,0,0.39802499999999996
6,6,90,191,31.833333333333332,0,1,0,0,0.25721666666666665
6,6,96,192,32.0,0,0,0,0,0.2866666666666667
10,10,135,582,58.2,1,1,0,0,0.5601100000000001
7,7,101,18024,2574.8571428571427,1,1,0,0,0.9605
4,4,162,330,82.5,1,0,0,0,0.44155
6,6,70,231,38.5,0,0,0,0,0.24080000000000001
4,4,67,64,16.0,1,0,0,0,-0.43779999999999997
7,7,86,541,77.28571428571429,0,0,0,0,0.6699285714285715
4,4,59,553,138.25,0,0,0,0,0.895125
4,4,82,1098,274.5,0,1,0,4,0.977525
4,4,84,114,28.5,0,1,0,0,0.32330000000000003
7,7,63,0,0.0,0,0,0,0,0.0
4,4,96,156,39.0,0,0,0,0,0.595375
5,5,126,56,11.2,0,0,0,0,0.14368
5,5,61,233,46.6,0,0,0,0,0.40835999999999995
7,7,63,456,65.14285714285714,0,1,0,1,0.4054142857142858
4,4,88,1372,343.0,0,0,0,0,0.9828250000000001
4,4,47,79,19.75,0,1,0,0,0.5942000000000001
5,5,58,131,26.2,0,0,0,0,0.26198
10,10,90,709,70.9,0,0,0,1,0.3903499999999999
6,6,108,163,27.166666666666668,0,0,0,0,0.2856166666666667
5,5,88,206,41.2,0,0,0,0,0.5769599999999999
10,10,94,370,37.0,0,1,0,0,0.28788
4,4,58,64,16.0,0,0,0,0,0.27605
5,5,86,31,6.2,0,0,0,0,0.6709
4,4,79,1208,302.0,1,0,0,0,0.8569249999999999
5,5,69,126,25.2,0,0,0,0,0.38408000000000003
5,5,85,212,42.4,0,0,0,1,0.027820000000000004
5,5,95,975,195.0,0,0,0,0,0.8968
4,4,82,56,14.0,0,0,0,0,0.5038
4,4,96,1253,313.25,0,0,0,0,-0.30462500000000003
6,6,74,81,13.5,0,0,0,0,0.28258333333333335
8,8,116,2406,300.75,0,0,0,0,0.9746
4,4,70,801,200.25,1,0,0,0,0.7211500000000001
4,4,106,228,57.0,1,0,0,0,0.778775
6,6,123,1972,328.6666666666667,1,0,0,1,0.38305000000000006
5,5,72,199,39.8,0,0,0,0,0.5859
4,4,82,196,49.0,0,0,0,0,-0.21905
7,7,88,1322,188.85714285714286,1,0,0,0,0.8304142857142855
6,6,62,155,25.833333333333332,0,0,0,0,0.3986166666666667
4,4,35,20,5.0,0,0,0,0,0.0
4,4,69,225,56.25,0,0,0,0,0.602475
6,6,71,161,26.833333333333332,0,0,0,0,0.19768333333333332
6,6,94,2107,351.1666666666667,0,0,0,0,0.9772
7,7,107,220,31.428571428571427,0,1,0,0,0.3611285714285714
5,5,110,184,36.8,0,0,0,0,0.24556
4,4,59,194,48.5,0,0,0,0,0.388875
4,4,82,1728,432.0,1,1,0,0,0.955925
4,4,74,46,11.5,0,0,0,0,0.1101
4,4,90,181,45.25,0,0,0,0,0.373525
4,4,69,214,53.5,0,1,0,0,0.59475
4,4,56,585,146.25,1,0,0,0,0.8749500000000001
4,4,97,215,53.75,0,1,0,0,0.296525
7,7,63,377,53.857142857142854,0,0,0,0,0.6063714285714286
4,4,81,99,24.75,0,0,0,0,-0.031374999999999986
7,7,77,484,69.14285714285714,0,0,0,0,0.39855714285714294
9,9,132,962,106.88888888888889,1,0,0,0,0.5295444444444445
4,4,44,155,38.75,0,0,0,0,0.6788000000000001
6,6,79,962,160.33333333333334,0,1,0,0,0.6707833333333334
8,8,85,306,38.25,1,1,0,0,0.453125
7,7,48,298,42.57142857142857,0,0,0,0,0.6249000000000001
4,4,96,811,202.75,0,1,0,0,0.5486500000000001
9,9,59,233,25.88888888888889,0,1,0,0,0.47459999999999997
5,5,78,1834,366.8,0,0,0,0,0.35602
7,7,60,340,48.57142857142857,1,1,0,0,0.4246428571428571
4,4,88,229,57.25,0,0,0,0,-0.025524999999999992
4,4,73,61,15.25,0,0,0,0,0.357375
6,6,78,108,18.0,0,0,0,0,0.0
5,5,92,2607,521.4,1,1,0,0,0.9867000000000001
5,5,68,37,7.4,0,0,0,0,0.09772
5,5,56,187,37.4,0,0,0,0,0.2521
4,4,90,511,127.75,0,0,0,0,0.9445
4,4,65,91,22.75,0,0,0,0,0.43267500000000003
4,4,76,195,48.75,0,0,0,0,0.45045
9,9,58,811,90.11111111111111,1,0,0,0,0.2205444444444444
6,6,91,81,13.5,0,0,0,0,0.11961666666666666
4,4,81,197,49.25,0,0,0,0,0.29774999999999996
4,4,81,120,30.0,1,0,0,0,0.747875
4,4,93,49,12.25,0,0,0,0,-0.06187499999999999
4,4,99,100,25.0,0,0,0,0,-0.257325
6,6,94,287,47.833333333333336,0,0,0,1,0.40945000000000004
5,5,148,454,90.8,0,0,0,0,0.60528
9,9,34,163,18.11111111111111,0,0,0,0,0.17677777777777778
4,4,87,964,241.0,0,0,0,0,-0.982825
5,5,66,135,27.0,0,0,0,0,0.1648
4,4,67,668,167.0,0,0,0,0,0.465025
8,8,94,744,93.0,0,0,0,0,0.509275
6,6,124,1188,198.0,0,1,0,0,0.7318333333333333
4,4,77,789,197.25,0,0,0,0,0.7096
6,6,64,245,40.833333333333336,0,0,0,0,0.21583333333333332
5,5,71,967,193.4,1,0,0,0,0.81464
4,4,105,576,144.0,0,0,0,0,0.9424750000000001
5,5,84,1099,219.8,0,1,0,0,0.9094599999999999
7,7,95,783,111.85714285714286,0,0,0,0,0.8118714285714287
4,4,84,847,211.75,1,1,0,0,0.6954333333333333
8,8,76,267,33.375,0,0,0,0,0.40005
4,4,87,1714,428.5,0,1,0,0,0.8584750000000001
5,5,97,676,135.2,0,1,0,0,0.76302
6,6,118,812,135.33333333333334,1,1,0,0,0.8462999999999999
5,5,104,2559,511.8,0,1,0,0,0.7191599999999999
4,4,80,333,83.25,1,0,0,0,0.7158249999999999
10,10,118,721,72.1,1,1,0,0,0.32539000000000007
5,5,79,183,36.6,0,0,0,0,-0.068
4,4,88,256,64.0,0,1,0,0,0.48375
4,4,75,254,63.5,0,0,0,0,0.886075
6,6,78,61,10.166666666666666,0,0,0,0,-0.06451666666666665
4,4,83,130,32.5,0,0,0,0,0.04019999999999999
5,5,86,210,42.0,0,0,0,0,0.5647399999999999
6,6,70,1782,297.0,1,1,0,0,0.7171500000000001
6,6,94,103,17.166666666666668,0,1,0,1,-0.06486666666666667
4,4,55,580,145.0,0,0,0,0,0.980525
5,5,80,376,75.2,1,1,0,0,0.37542
8,8,118,289,36.125,1,1,0,0,0.5027999999999999
4,4,81,515,128.75,0,0,0,0,0.773625
4,4,104,467,116.75,0,1,0,0,0.761
9,9,82,2032,225.77777777777777,1,0,0,0,0.7304555555555555
6,6,93,1966,327.6666666666667,0,0,0,0,0.9364833333333333
5,5,81,14,2.8,0,0,0,0,-0.07182000000000001
4,4,59,388,97.0,0,0,0,0,0.8927
4,4,108,88,22.0,0,1,0,0,0.530025
4,4,100,325,81.25,1,0,0,0,0.52655
10,10,84,528,52.8,0,0,0,0,0.62773
5,5,94,231,46.2,0,0,0,0,0.43620000000000003
4,4,84,22,5.5,0,0,0,0,0.2732
6,6,77,427,71.16666666666667,0,0,0,0,0.49895
5,5,150,391,78.2,0,0,0,0,0.1944
6,6,86,195,32.5,1,0,0,0,0.5526833333333334
4,4,42,173,43.25,0,0,0,0,0.603825
4,4,85,530,132.5,0,1,0,0,0.73215
5,5,91,268,53.6,0,0,0,0,0.09396
6,6,81,232,38.666666666666664,0,0,0,0,0.27868333333333334
4,4,63,196,49.0,1,0,0,0,0.645675
4,4,48,216,54.0,0,1,0,0,0.66305
4,4,37,0,0.0,0,0,0,0,0.0
7,7,59,249,35.57142857142857,0,0,0,0,0.19790000000000002
7,7,92,1565,223.57142857142858,0,1,0,0,0.9823142857142857
5,5,83,1746,349.2,1,1,0,0,0.8764199999999999
10,10,90,821,82.1,0,0,0,0,0.66923
6,6,88,644,107.33333333333333,0,1,0,0,0.18464999999999998
4,4,63,462,115.5,0,0,0,0,0.74135
6,6,97,175,29.166666666666668,1,1,0,0,0.5075833333333334
4,4,106,3015,753.75,0,1,0,0,0.815925
4,4,93,5001,1250.25,1,0,0,4,0.993425
4,4,61,14,3.5,0,0,0,0,-0.0386
5,5,104,384,76.8,0,1,0,0,0.39298
4,4,81,364,91.0,0,1,0,8,0.0129
5,5,113,339,67.8,0,1,0,0,0.68084
4,4,99,152,38.0,0,0,0,0,0.04037500000000001
7,7,60,147,21.0,0,0,0,0,0.4041142857142857
4,4,83,735,183.75,0,0,0,0,0.86585
7,7,79,124,17.714285714285715,0,1,0,0,0.06291428571428571
6,6,78,237,39.5,1,1,0,0,0.4485666666666667
4,4,81,205,51.25,0,0,0,0,0.31865
4,4,39,117,29.25,0,0,0,0,0.5908
6,6,72,192,32.0,0,0,0,0,0.2579
6,6,76,107,17.833333333333332,0,0,0,0,0.2544666666666667
4,4,90,1364,341.0,0,0,0,8,0.9909750000000002
5,5,100,387,77.4,0,0,0,0,0.14564
5,5,85,5,1.0,0,0,0,0,0.2023
4,4,90,507,126.75,0,0,0,0,0.7567999999999999
4,4,84,735,183.75,0,0,0,0,0.8927250000000001
4,4,78,117,29.25,0,0,0,0,0.37722500000000003
7,7,182,245,35.0,0,0,0,0,0.6186571428571428
6,6,85,997,166.16666666666666,1,0,0,0,0.8971333333333334
7,7,110,182,26.0,1,1,0,0,0.3964857142857143
5,5,61,238,47.6,1,0,0,0,0.29428
5,5,75,477,95.4,0,0,0,0,0.79026
5,5,51,239,47.8,0,0,0,0,0.32054
4,4,81,118,29.5,1,0,0,0,0.43689999999999996
4,4,53,0,0.0,0,0,0,0,0.0
5,5,69,202,40.4,0,0,0,0,0.51052
4,4,87,752,188.0,1,0,0,0,0.9548500000000001
6,6,67,174,29.0,0,0,0,0,0.36335
4,4,83,344,86.0,0,0,0,0,0.8677
8,8,53,205,25.625,0,0,0,0,0.8715375
7,7,117,3099,442.7142857142857,1,0,0,0,0.9563714285714285
4,4,104,875,218.75,0,0,0,0,0.8837
5,5,78,78,15.6,0,1,0,0,0.0673
4,4,71,1325,331.25,1,0,0,0,0.992775
6,6,79,1702,283.6666666666667,0,1,0,0,0.9089333333333335
4,4,62,19,4.75,0,0,0,0,0.0
8,8,87,138,17.25,0,0,0,0,0.061425
4,4,46,85,21.25,0,0,0,0,0.063775
5,5,97,473,94.6,0,0,0,0,0.34635
5,5,81,343,68.6,0,1,0,0,0.7721
4,4,96,3042,760.5,0,1,0,0,0.46995000000000003
5,5,108,1517,303.4,0,0,0,0,0.9817600000000001
5,5,82,995,199.0,0,0,0,0,0.79212
10,10,66,810,81.0,0,0,0,0,0.6369
4,4,91,985,246.25,0,0,0,0,0.914075
5,5,87,238,47.6,0,0,0,0,0.004039999999999991
4,4,69,680,170.0,1,0,0,0,0.41915
4,4,81,994,248.5,0,1,0,0,0.22394999999999998
9,9,109,795,88.33333333333333,0,0,0,0,0.7599888888888888
6,6,62,225,37.5,0,0,0,0,0.4842333333333333
6,6,90,1213,202.16666666666666,1,0,0,1,-0.05873333333333334
4,4,80,1224,306.0,0,1,0,0,0.94935
4,4,105,560,140.0,1,0,0,0,0.316875
8,8,96,816,102.0,1,0,0,0,-0.15326250000000002
4,4,73,744,186.0,0,0,0,0,0.90105
5,5,55,24,4.8,0,0,0,0,0.0
4,4,66,286,71.5,0,1,0,0,0.55445
4,4,90,4290,1072.5,1,0,0,4,0.9776499999999999
4,4,29,44,11.0,0,0,0,0,0.43062500000000004
5,5,60,0,0.0,0,0,0,0,0.0
6,6,87,4364,727.3333333333334,1,1,0,0,0.90205
4,4,75,1090,272.5,1,1,0,0,0.9495499999999999
4,4,88,680,170.0,1,1,0,0,0.9444750000000001
6,6,77,1766,294.3333333333333,0,0,0,0,0.9330833333333334
5,5,100,5093,1018.6,1,0,0,0,0.47924
6,6,65,367,61.166666666666664,0,0,0,6,0.7897833333333333
4,4,83,49,12.25,0,0,0,0,0.167625
5,5,91,1577,315.4,1,0,0,0,0.7268800000000001
4,4,83,151,37.75,0,1,0,0,0.47330000000000005
5,5,65,82,16.4,0,1,0,0,0.19218
5,5,86,2716,543.2,1,0,0,0,0.87342
4,4,76,61,15.25,1,0,0,0,0.268775
4,4,69,51,12.75,0,0,0,0,0.19870000000000002
8,8,90,413,51.625,0,1,0,0,0.49757500000000005
8,8,80,758,94.75,0,0,0,16,0.88115
4,4,101,1113,278.25,1,0,0,0,0.9746
7,7,100,110,15.714285714285714,0,0,0,0,0.21197142857142853
4,4,75,108,27.0,0,0,0,0,0.4334
4,4,47,45,11.25,0,0,0,0,0.06449999999999999
4,4,92,391,97.75,0,0,0,0,0.7920499999999999
5,5,83,426,85.2,1,0,0,0,-0.45417500000000005
6,6,91,1072,178.66666666666666,0,0,0,0,0.6662666666666667
6,6,94,242,40.333333333333336,0,0,0,0,0.5198
5,5,93,2344,468.8,1,0,0,0,0.5851
4,4,88,2333,583.25,0,1,0,0,-0.3069
6,6,88,222,37.0,0,0,0,0,0.6016333333333334
4,4,93,65,16.25,0,0,0,0,0.124875
10,10,123,2091,209.1,1,1,0,0,0.6650699999999999
7,7,124,487,69.57142857142857,1,0,0,0,0.6481571428571428
5,5,49,69,13.8,0,0,0,0,0.03846666666666667
4,4,91,305,76.25,0,0,0,0,0.23875
8,8,83,2362,295.25,1,0,0,0,0.9237625
5,5,101,3003,600.6,1,1,0,3,0.9667200000000001
4,4,120,5506,1376.5,1,1,0,0,-0.97865
4,4,91,1235,308.75,1,0,0,0,0.9763999999999999
4,4,79,440,110.0,0,1,0,0,0.415975
4,4,83,652,163.0,0,0,0,0,0.36872499999999997
5,5,167,1202,240.4,1,0,0,0,0.8977999999999999
4,4,69,10,2.5,0,0,0,0,0.10115
5,5,82,26,5.2,0,0,0,0,0.0596
8,8,94,272,34.0,0,0,0,0,0.838175
4,4,75,1112,278.0,0,0,0,0,0.98175
6,6,51,140,23.333333333333332,0,1,0,0,0.026433333333333336
5,5,71,167,33.4,0,0,0,0,0.5769
6,6,92,437,72.83333333333333,1,0,0,0,0.63865
6,6,81,1144,190.66666666666666,1,1,0,0,0.7111
4,4,99,901,225.25,1,0,0,0,0.7097
4,4,63,144,36.0,0,0,0,0,0.55545
6,6,109,907,151.16666666666666,0,0,0,0,0.7962666666666666
6,6,95,2172,362.0,0,0,0,0,0.99345
4,4,73,1266,316.5,0,0,0,0,0.9884249999999999
5,5,60,511,102.2,1,0,0,0,0.68716
4,4,72,639,159.75,0,0,0,0,0.80145
4,4,89,126,31.5,0,0,0,0,0.033225000000000005
4,4,63,105,26.25,0,0,0,0,0.20082499999999998
4,4,123,403,100.75,1,0,0,0,0.54205
5,5,112,966,193.2,0,0,0,0,0.96458
7,7,82,91,13.0,0,0,0,0,0.12967142857142858
4,4,65,374,93.5,0,0,0,0,0.86845
5,5,56,110,22.0,0,0,0,0,0.7676400000000001
4,4,92,103,25.75,0,0,0,0,0.08252500000000002
4,4,56,64,16.0,1,0,0,0,0.29957500000000004
5,5,78,152,30.4,0,0,0,0,0.32512
4,4,78,917,229.25,0,0,0,0,0.6147
9,9,118,2794,310.44444444444446,0,1,0,0,0.45877777777777773
6,6,118,280,46.666666666666664,0,0,0,0,0.6673166666666667
5,5,99,464,92.8,1,0,0,0,0.65016
4,4,77,731,182.75,1,0,0,0,0.663725
4,4,85,555,138.75,1,0,0,0,0.433375
6,6,92,3652,608.6666666666666,1,0,0,0,0.4714166666666666
4,4,117,591,147.75,1,1,0,0,0.8995
6,6,69,90,15.0,0,0,0,0,0.22968333333333335
4,4,124,173,43.25,0,0,0,0,0.79045
4,4,93,260,65.0,0,0,0,0,0.572275
4,4,34,100,25.0,0,0,0,0,0.1027
4,4,80,515,128.75,0,0,0,0,0.9006
8,8,87,727,90.875,1,0,0,0,0.13730000000000003
5,5,105,255,51.0,0,0,0,0,0.5292
4,4,83,339,84.75,0,0,0,0,0.7033750000000001
4,4,85,933,233.25,1,0,0,0,0.31457500000000005
4,4,78,643,160.75,0,1,0,0,0.35745
6,6,58,72,12.0,0,0,0,0,0.12916666666666668
7,7,116,202,28.857142857142858,0,0,0,1,0.4935571428571429
5,5,94,1702,340.4,1,0,0,0,0.34917999999999993
4,4,99,1477,369.25,1,1,0,0,0.235425
4,4,82,937,234.25,1,0,0,0,-0.09764999999999999
4,4,84,75,18.75,0,0,0,0,0.6654666666666667
4,4,74,1092,273.0,1,1,0,0,0.65915
7,7,95,738,105.42857142857143,0,0,0,0,0.20822857142857143
4,4,16,314,78.5,0,0,0,0,0.5712999999999999
4,4,64,23,5.75,0,0,0,0,0.0
4,4,56,123,30.75,0,0,0,0,0.745125
4,4,99,263,65.75,0,0,0,0,0.184175
4,4,97,877,219.25,0,0,0,0,0.982925
4,4,78,1419,354.75,0,0,0,3,0.723075
6,6,119,228,38.0,0,0,0,0,-0.0029833333333333287
4,4,65,152,38.0,0,0,0,0,0.621075
7,7,75,41,5.857142857142857,0,0,0,0,0.6369
8,8,62,350,43.75,0,1,0,0,0.6188428571428571
5,5,65,1236,247.2,0,0,0,0,0.91866
4,4,77,675,168.75,0,0,0,0,0.8565499999999999
5,5,62,109,21.8,0,0,0,0,0.0
7,7,75,4149,592.7142857142857,0,0,0,0,0.9972
4,4,91,1398,349.5,0,1,0,0,0.8520000000000001
4,4,90,78,19.5,0,0,0,0,0.18333333333333332
5,5,84,166,33.2,0,0,0,0,-0.52512
4,4,57,252,63.0,0,0,0,0,0.7392000000000001
4,4,79,247,61.75,0,0,0,0,0.2864
5,5,83,47,9.4,0,0,0,0,0.20980000000000001
4,4,63,94,23.5,0,1,0,0,0.308825
6,6,165,2090,348.3333333333333,1,1,0,0,0.9225833333333333
4,4,77,528,132.0,1,1,0,0,0.5250750000000001
4,4,88,1695,423.75,1,1,0,0,0.9694750000000001
4,4,39,20,5.0,0,0,0,0,0.1812666666666667
9,9,103,479,53.22222222222222,0,0,0,0,0.45863333333333334
5,5,95,151,30.2,0,0,0,0,0.3605
5,5,87,1279,255.8,0,1,0,0,0.46036
5,5,45,40,8.0,0,0,0,0,0.29884
4,4,78,559,139.75,0,0,0,0,-0.02782499999999999
6,6,112,439,73.16666666666667,0,0,0,0,0.7999333333333335
5,5,92,226,45.2,0,1,0,0,0.43099999999999994
9,9,72,472,52.44444444444444,0,0,0,0,0.45775555555555564
9,9,70,660,73.33333333333333,0,0,0,9,0.5859
4,4,88,123,30.75,0,0,0,0,0.26732500000000003
6,6,104,568,94.66666666666667,1,0,0,0,0.5562666666666667
4,4,58,388,97.0,0,0,0,0,0.6486
7,7,136,1817,259.57142857142856,1,1,0,0,0.9466142857142855
4,4,79,94,23.5,0,0,0,0,0.22795
6,6,97,3734,622.3333333333334,0,0,0,0,0.9679333333333333
4,4,70,57,14.25,0,0,0,1,0.15145
4,4,91,386,96.5,0,0,0,0,0.925625
4,4,81,405,101.25,0,0,0,0,0.9012249999999999
8,8,84,380,47.5,0,0,0,0,0.32372500000000004
4,4,67,345,86.25,0,0,0,0,0.46855
4,4,83,833,208.25,0,1,0,0,0.55455
4,4,99,720,180.0,1,1,0,0,0.863875
4,4,72,441,110.25,0,0,0,0,-0.26025
4,4,89,526,131.5,0,1,0,0,0.873875
5,5,66,42,8.4,0,0,0,0,0.0
4,4,119,398,99.5,0,0,0,0,0.8330249999999999
4,4,91,532,133.0,0,0,0,0,0.41459999999999997
4,4,160,2455,613.75,1,0,0,0,0.99675
4,4,81,184,46.0,0,0,0,0,0.733475
4,4,93,191,47.75,0,0,0,0,0.7161250000000001
5,5,87,3128,625.6,1,0,0,0,0.98324
6,6,88,335,55.833333333333336,1,0,0,0,0.23353333333333334
4,4,77,518,129.5,0,0,0,0,0.832175
4,4,94,21,5.25,0,0,0,0,0.0030999999999999917
4,4,69,158,39.5,0,0,0,0,0.51235
4,4,74,341,85.25,0,0,0,0,0.9439000000000001
8,8,70,332,41.5,0,1,0,0,0.12146249999999999
4,4,30,78,19.5,0,0,0,0,0.064
5,5,102,537,107.4,0,0,0,0,0.58008
5,5,83,194,38.8,0,0,0,0,0.28206
7,7,95,606,86.57142857142857,0,0,0,0,0.3898857142857143
4,4,78,19,4.75,0,0,0,0,0.049800000000000004
8,8,63,80,10.0,0,0,0,4,-0.40088
5,5,63,685,137.0,1,1,0,0,0.9474199999999999
4,4,62,235,58.75,0,1,0,0,0.739575
4,4,141,2306,576.5,0,0,0,0,0.9734
5,5,85,52,10.4,1,0,0,0,0.29444
4,4,94,280,70.0,0,1,0,0,0.26084999999999997
4,4,91,768,192.0,0,0,0,0,0.97725
10,10,77,319,31.9,0,0,0,0,0.24236999999999997
5,5,83,166,33.2,0,0,0,0,0.5110399999999999
4,4,97,1621,405.25,0,0,0,0,0.7376
4,4,71,518,129.5,0,0,0,0,0.4566
4,4,62,15,3.75,0,0,0,0,0.4657
7,7,66,322,46.0,0,0,0,0,0.4554142857142857
4,4,83,54,13.5,0,0,0,0,0.2202
4,4,95,64,16.0,0,1,0,0,0.04419999999999999
5,5,73,1097,219.4,0,1,0,0,0.72298
4,4,52,80,20.0,0,0,0,0,0.4404
5,5,69,1063,212.6,1,0,0,0,0.85738
5,5,73,58,11.6,0,0,0,0,0.22957999999999998
4,4,44,408,102.0,0,1,0,0,0.57475
4,4,94,1609,402.25,1,1,0,0,0.9313
4,4,68,410,102.5,0,0,0,0,0.9436249999999999
9,9,85,413,45.888888888888886,1,0,0,0,0.4342888888888889
8,8,118,469,58.625,0,0,0,0,0.5134624999999999
8,8,64,126,15.75,0,1,0,0,0.03793750000000001
4,4,92,755,188.75,0,0,0,0,0.5780000000000001
4,4,75,2038,509.5,0,0,0,0,0.9986
6,6,98,119,19.833333333333332,0,0,0,0,0.06028333333333333
4,4,71,51,12.75,0,0,0,0,0.27204999999999996
6,6,67,110,18.333333333333332,0,0,0,0,0.25011666666666665
5,5,49,374,74.8,0,0,0,0,0.8581
5,5,102,66,13.2,0,0,0,0,0.7179
4,4,75,2022,505.5,0,1,0,0,0.9770749999999999
9,9,88,10,1.1111111111111112,0,0,0,0,0.13975
4,4,89,594,148.5,0,0,0,0,0.511875
4,4,132,2680,670.0,1,1,0,0,0.9980749999999999
6,6,88,80,13.333333333333334,0,0,0,0,0.46491666666666664
5,5,166,180,36.0,0,0,0,0,-0.09249999999999999
6,6,83,108,18.0,0,0,0,0,0.08401666666666667
6,6,81,1010,168.33333333333334,1,0,0,0,0.7276166666666666
5,5,106,1808,361.6,0,1,0,3,0.9890000000000001
4,4,82,708,177.0,0,0,0,0,0.74395
5,5,102,78,15.6,0,0,0,0,0.0
4,4,85,1150,287.5,0,0,0,0,0.9206
6,6,75,1011,168.5,0,1,0,0,0.5491333333333334
4,4,87,232,58.0,0,0,0,0,0.1251
5,5,79,74,14.8,0,0,0,0,0.20684
5,5,84,5,1.0,0,0,0,0,0.2023
4,4,94,2261,565.25,1,0,0,0,0.727275
4,4,66,212,53.0,0,0,0,0,0.6961250000000001
10,10,88,418,41.8,0,1,0,0,0.20181000000000004
4,4,62,55,13.75,0,0,0,0,0.37834999999999996
5,5,72,267,53.4,0,0,0,0,0.35934
8,8,122,297,37.125,0,1,0,0,0.6146875
7,7,171,568,81.14285714285714,0,0,0,0,0.7237000000000001
4,4,84,226,56.5,0,0,0,0,0.427675
4,4,66,181,45.25,0,0,0,0,0.683575
5,5,66,1,0.2,0,0,0,0,0.0
5,5,70,146,29.2,0,0,0,0,0.5583
4,4,95,745,186.25,1,1,0,0,0.336975
4,4,110,924,231.0,1,0,0,4,0.9488
8,8,95,376,47.0,0,0,0,0,0.4806625
6,6,60,1487,247.83333333333334,0,1,0,0,0.703875
4,4,100,65,16.25,0,0,0,0,0.0536
4,4,91,115,28.75,0,0,0,0,0.6046499999999999
6,6,67,142,23.666666666666668,0,0,0,0,0.15178333333333333
10,10,101,894,89.4,0,0,0,0,0.8008200000000001
6,6,99,1120,186.66666666666666,0,0,0,0,0.8854333333333333
5,5,81,1773,354.6,0,0,0,0,0.91844
5,5,104,1736,347.2,0,0,0,0,0.98594
4,4,75,261,65.25,0,0,0,0,0.7639750000000001
7,7,58,416,59.42857142857143,0,1,0,0,0.8002285714285715
4,4,45,113,28.25,0,0,0,0,0.594325
5,5,83,62,12.4,0,1,0,0,0.2398
10,10,78,3199,319.9,1,1,0,0,0.9100199999999999
4,4,47,372,93.0,0,1,0,0,0.6603749999999999
6,6,99,3145,524.1666666666666,1,0,0,0,-0.24905
5,5,88,4776,955.2,0,1,0,0,0.8968
7,7,77,508,72.57142857142857,1,0,0,0,0.11439999999999999
4,4,95,215,53.75,0,1,0,0,0.398975
5,5,108,425,85.0,0,1,0,0,0.76232
4,4,63,23,5.75,0,0,0,0,0.23315
4,4,43,411,102.75,0,0,0,0,0.8028
4,4,90,431,107.75,1,0,0,0,0.508275
5,5,112,267,53.4,0,0,0,0,0.7057399999999999
4,4,55,865,216.25,1,0,0,0,0.63555
6,6,74,450,75.0,0,0,0,0,0.03171666666666664
4,4,64,887,221.75,0,0,0,0,0.9418249999999999
6,6,70,724,120.66666666666667,1,0,0,0,0.6450666666666667
5,5,69,266,53.2,0,0,0,0,0.7975
6,6,91,354,59.0,0,0,0,0,0.09163333333333333
4,4,61,319,79.75,0,0,0,0,0.804775
6,6,75,202,33.666666666666664,0,0,0,0,0.06233333333333333
4,4,66,365,91.25,1,0,0,0,0.282175
